Formation associée,Type d'établissement,Nom entreprise,Adresse complète,Code postal,Ville,Département,Téléphone,SIRET,Site web,Source,Date de collecte
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Agence immobilière Immobilier 10,"21 Rue Oberkampf, 92160 Antony",92160,Antony,92,01 11 30 59 34,,https://www.agence-immobilire-immobilier-1.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Cabinet immobilier Juridique 10,"28 Boulevard Beaumarchais, 92140 Clamart",92140,Clamart,92,01 24 67 40 87,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Groupe Partenaires 10,"35 Rue Saint-Antoine, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 37 14 21 50,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Cabinet Services 11,"42 Rue de la Paix, 92000 Nanterre",92000,Nanterre,92,01 50 51 92 13,,https://www.cabinet-services-11.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Étude Solutions 11,"49 Avenue de la République, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 63 88 73 66,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Maître & Partners 11,"56 Boulevard du Général de Gaulle, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 76 35 54 29,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,SCP Notaires 11,"63 Place de la Mairie, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 89 72 35 82,,https://www.scp-notaires-11.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,SELARL Avocats 11,"70 Rue du Commerce, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 12 19 16 45,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Agence Avocats Associés 11,"77 Avenue Jean Jaurès, 92400 Courbevoie",92400,Courbevoie,92,01 25 56 87 98,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Cabinet d'avocats Défense 11,"84 Rue Nationale, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 38 93 68 61,,https://www.cabinet-davocats-dfense-11.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Étude notariale Conseils 11,"91 Boulevard Voltaire, 92700 Colombes",92700,Colombes,92,01 51 40 49 24,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Office notarial & Associés 11,"98 Rue de la Liberté, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 64 77 30 77,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Agence immobilière Conseil 11,"105 Avenue du Maréchal Foch, 92160 Antony",92160,Antony,92,01 77 24 11 40,,https://www.agence-immobilire-conseil-11.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Cabinet immobilier Patrimoine 11,"112 Rue Victor Hugo, 92140 Clamart",92140,Clamart,92,01 90 61 82 93,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Groupe Transactions 11,"119 Place de la Liberté, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 13 98 63 56,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Étude Immobilier 12,"133 Impasse des Arts, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 39 82 25 72,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Maître Juridique 12,"140 Chemin du Moulin, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 52 29 96 35,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,SCP Partenaires 12,"147 Rue des Écoles, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 65 66 77 88,,https://www.scp-partenaires-12.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,SELARL Services 12,"154 Avenue de la Gare, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 78 13 58 51,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Agence Solutions 12,"161 Rue du Faubourg Saint-Antoine, 92400 Courbevoie",92400,Courbevoie,92,01 91 50 39 14,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Cabinet d'avocats & Partners 12,"168 Boulevard Haussmann, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 14 87 20 67,,https://www.cabinet-davocats-et-partners-1.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Étude notariale Notaires 12,"175 Rue de Rivoli, 92700 Colombes",92700,Colombes,92,01 27 34 91 30,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Office notarial Avocats 12,"182 Avenue des Champs-Élysées, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 40 71 72 83,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Agence immobilière Avocats Associés 12,"189 Rue Montmartre, 92160 Antony",92160,Antony,92,01 53 18 53 46,,https://www.agence-immobilire-avocats-asso.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Cabinet immobilier Défense 12,"196 Boulevard de Strasbourg, 92140 Clamart",92140,Clamart,92,01 66 55 34 99,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Groupe Conseils 12,"3 Rue Lafayette, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 79 92 15 62,34297465600064,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Cabinet & Associés 13,"10 Avenue Parmentier, 92000 Nanterre",92000,Nanterre,92,01 92 39 86 25,35077356000015,https://www.cabinet-et-associs-13.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Étude Conseil 13,"17 Rue de Charonne, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 15 76 67 78,49401077000027,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Maître Patrimoine 13,"24 Passage de la Bonne Graine, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 28 23 48 41,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,SCP Transactions 13,"31 Rue Oberkampf, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 41 60 29 94,,https://www.scp-transactions-13.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,SELARL Expertises 13,"38 Boulevard Beaumarchais, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 54 97 10 57,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Agence Immobilier 13,"45 Rue Saint-Antoine, 92400 Courbevoie",92400,Courbevoie,92,01 67 44 81 20,83836496600021,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Cabinet d'avocats Juridique 13,"52 Rue de la Paix, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 80 81 62 73,,https://www.cabinet-davocats-juridique-13.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Étude notariale Partenaires 13,"59 Avenue de la République, 92700 Colombes",92700,Colombes,92,01 93 28 43 36,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Office notarial Services 13,"66 Boulevard du Général de Gaulle, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 16 65 24 89,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Agence immobilière Solutions 13,"73 Place de la Mairie, 92160 Antony",92160,Antony,92,01 29 12 95 52,,https://www.agence-immobilire-solutions-13.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Cabinet immobilier & Partners 13,"80 Rue du Commerce, 92140 Clamart",92140,Clamart,92,01 42 49 76 15,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Groupe Notaires 13,"87 Avenue Jean Jaurès, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 55 86 57 68,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Cabinet Avocats 14,"94 Rue Nationale, 92000 Nanterre",92000,Nanterre,92,01 68 33 38 31,90884906000037,https://www.cabinet-avocats-14.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Étude Avocats Associés 14,"101 Boulevard Voltaire, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 81 70 19 84,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Maître Défense 14,"108 Rue de la Liberté, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 94 17 90 47,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,SCP Conseils 14,"115 Avenue du Maréchal Foch, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 17 54 71 10,41365846900023,https://www.scp-conseils-14.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Agence Conseil 14,"129 Place de la Liberté, 92400 Courbevoie",92400,Courbevoie,92,01 43 38 33 26,48785338400013,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Cabinet d'avocats Patrimoine 14,"136 Allée des Fleurs, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 56 75 14 79,,https://www.cabinet-davocats-patrimoine-14.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Étude notariale Transactions 14,"143 Impasse des Arts, 92700 Colombes",92700,Colombes,92,01 69 22 85 42,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Office notarial Expertises 14,"150 Chemin du Moulin, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 82 59 66 95,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Agence immobilière Immobilier 14,"157 Rue des Écoles, 92160 Antony",92160,Antony,92,01 95 96 47 58,,https://www.agence-immobilire-immobilier-1.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Cabinet immobilier Juridique 14,"164 Avenue de la Gare, 92140 Clamart",92140,Clamart,92,01 18 43 28 21,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Groupe Partenaires 14,"171 Rue du Faubourg Saint-Antoine, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 31 80 99 74,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Cabinet Services 15,"178 Boulevard Haussmann, 92000 Nanterre",92000,Nanterre,92,01 44 27 80 37,,https://www.cabinet-services-15.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Étude Solutions 15,"185 Rue de Rivoli, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 57 64 61 90,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Maître & Partners 15,"192 Avenue des Champs-Élysées, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 70 11 42 53,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,SCP Notaires 15,"199 Rue Montmartre, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 83 48 23 16,,https://www.scp-notaires-15.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,SELARL Avocats 15,"6 Boulevard de Strasbourg, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 96 85 94 69,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Agence Avocats Associés 15,"13 Rue Lafayette, 92400 Courbevoie",92400,Courbevoie,92,01 19 32 75 32,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Cabinet d'avocats Défense 15,"20 Avenue Parmentier, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 32 69 56 85,,https://www.cabinet-davocats-dfense-15.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Étude notariale Conseils 15,"27 Rue de Charonne, 92700 Colombes",92700,Colombes,92,01 45 16 37 48,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Office notarial & Associés 15,"34 Passage de la Bonne Graine, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 58 53 18 11,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Agence immobilière Conseil 15,"41 Rue Oberkampf, 92160 Antony",92160,Antony,92,01 71 90 89 64,,https://www.agence-immobilire-conseil-15.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Groupe Transactions 15,"55 Rue Saint-Antoine, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 97 74 51 80,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Cabinet Expertises 16,"62 Rue de la Paix, 92000 Nanterre",92000,Nanterre,92,01 20 21 32 43,,https://www.cabinet-expertises-16.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Étude Immobilier 16,"69 Avenue de la République, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 33 58 13 96,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Maître Juridique 16,"76 Boulevard du Général de Gaulle, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 46 95 84 59,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,SCP Partenaires 16,"83 Place de la Mairie, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 59 42 65 22,,https://www.scp-partenaires-16.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,SELARL Services 16,"90 Rue du Commerce, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 72 79 46 75,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Agence Solutions 16,"97 Avenue Jean Jaurès, 92400 Courbevoie",92400,Courbevoie,92,01 85 26 27 38,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Cabinet d'avocats & Partners 16,"104 Rue Nationale, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 98 63 98 91,,https://www.cabinet-davocats-et-partners-1.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Étude notariale Notaires 16,"111 Boulevard Voltaire, 92700 Colombes",92700,Colombes,92,01 21 10 79 54,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Office notarial Avocats 16,"118 Rue de la Liberté, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 34 47 60 17,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Agence immobilière Avocats Associés 16,"125 Avenue du Maréchal Foch, 92160 Antony",92160,Antony,92,01 47 84 41 70,,https://www.agence-immobilire-avocats-asso.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Cabinet immobilier Défense 16,"132 Rue Victor Hugo, 92140 Clamart",92140,Clamart,92,01 60 31 22 33,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Groupe Conseils 16,"139 Place de la Liberté, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 73 68 93 86,50092878300017,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Cabinet & Associés 17,"146 Allée des Fleurs, 92000 Nanterre",92000,Nanterre,92,01 86 15 74 49,84836800700011,https://www.cabinet-et-associs-17.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Étude Conseil 17,"153 Impasse des Arts, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 99 52 55 12,89775183000026,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Maître Patrimoine 17,"160 Chemin du Moulin, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 22 89 36 65,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,SCP Transactions 17,"167 Rue des Écoles, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 35 36 17 28,,https://www.scp-transactions-17.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,SELARL Expertises 17,"174 Avenue de la Gare, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 48 73 88 81,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Agence Immobilier 17,"181 Rue du Faubourg Saint-Antoine, 92400 Courbevoie",92400,Courbevoie,92,01 61 20 69 44,48926157800020,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Cabinet d'avocats Juridique 17,"188 Boulevard Haussmann, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 74 57 50 97,,https://www.cabinet-davocats-juridique-17.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Étude notariale Partenaires 17,"195 Rue de Rivoli, 92700 Colombes",92700,Colombes,92,01 87 94 31 60,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Office notarial Services 17,"2 Avenue des Champs-Élysées, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 10 41 12 23,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Agence immobilière Solutions 17,"9 Rue Montmartre, 92160 Antony",92160,Antony,92,01 23 78 83 76,,https://www.agence-immobilire-solutions-17.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Cabinet immobilier & Partners 17,"16 Boulevard de Strasbourg, 92140 Clamart",92140,Clamart,92,01 36 25 64 39,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Groupe Notaires 17,"23 Rue Lafayette, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 49 62 45 92,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Cabinet Avocats 18,"30 Avenue Parmentier, 92000 Nanterre",92000,Nanterre,92,01 62 99 26 55,51053182500014,https://www.cabinet-avocats-18.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Étude Avocats Associés 18,"37 Rue de Charonne, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 75 46 97 18,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Maître Défense 18,"44 Passage de la Bonne Graine, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 88 83 78 71,48446880600035,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,SELARL & Associés 18,"58 Boulevard Beaumarchais, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 24 67 40 87,80997864600010,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Agence Conseil 18,"65 Rue Saint-Antoine, 92400 Courbevoie",92400,Courbevoie,92,01 37 14 21 50,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Cabinet d'avocats Patrimoine 18,"72 Rue de la Paix, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 50 51 92 13,,https://www.cabinet-davocats-patrimoine-18.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Étude notariale Transactions 18,"79 Avenue de la République, 92700 Colombes",92700,Colombes,92,01 63 88 73 66,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Office notarial Expertises 18,"86 Boulevard du Général de Gaulle, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 76 35 54 29,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Agence immobilière Immobilier 18,"93 Place de la Mairie, 92160 Antony",92160,Antony,92,01 89 72 35 82,,https://www.agence-immobilire-immobilier-1.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Cabinet immobilier Juridique 18,"100 Rue du Commerce, 92140 Clamart",92140,Clamart,92,01 12 19 16 45,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Groupe Partenaires 18,"107 Avenue Jean Jaurès, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 25 56 87 98,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Cabinet Services 19,"114 Rue Nationale, 92000 Nanterre",92000,Nanterre,92,01 38 93 68 61,,https://www.cabinet-services-19.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Étude Solutions 19,"121 Boulevard Voltaire, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 51 40 49 24,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Maître & Partners 19,"128 Rue de la Liberté, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 64 77 30 77,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,SCP Notaires 19,"135 Avenue du Maréchal Foch, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 77 24 11 40,,https://www.scp-notaires-19.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,SELARL Avocats 19,"142 Rue Victor Hugo, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 90 61 82 93,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Agence Avocats Associés 19,"149 Place de la Liberté, 92400 Courbevoie",92400,Courbevoie,92,01 13 98 63 56,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Cabinet d'avocats Défense 19,"156 Allée des Fleurs, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 26 45 44 19,,https://www.cabinet-davocats-dfense-19.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Étude notariale Conseils 19,"163 Impasse des Arts, 92700 Colombes",92700,Colombes,92,01 39 82 25 72,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Office notarial & Associés 19,"170 Chemin du Moulin, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 52 29 96 35,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Agence immobilière Conseil 19,"177 Rue des Écoles, 92160 Antony",92160,Antony,92,01 65 66 77 88,,https://www.agence-immobilire-conseil-19.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Cabinet immobilier Patrimoine 19,"184 Avenue de la Gare, 92140 Clamart",92140,Clamart,92,01 78 13 58 51,79508974700021,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Groupe Transactions 19,"191 Rue du Faubourg Saint-Antoine, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 91 50 39 14,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Cabinet Expertises 20,"198 Boulevard Haussmann, 92000 Nanterre",92000,Nanterre,92,01 14 87 20 67,89221144200017,https://www.cabinet-expertises-20.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Étude Immobilier 20,"5 Rue de Rivoli, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 27 34 91 30,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Maître Juridique 20,"12 Avenue des Champs-Élysées, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 40 71 72 83,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,SCP Partenaires 20,"19 Rue Montmartre, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 53 18 53 46,,https://www.scp-partenaires-20.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,SELARL Services 20,"26 Boulevard de Strasbourg, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 66 55 34 99,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Agence Solutions 20,"33 Rue Lafayette, 92400 Courbevoie",92400,Courbevoie,92,01 79 92 15 62,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Cabinet d'avocats & Partners 20,"40 Avenue Parmentier, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 92 39 86 25,,https://www.cabinet-davocats-et-partners-2.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Étude notariale Notaires 20,"47 Rue de Charonne, 92700 Colombes",92700,Colombes,92,01 15 76 67 78,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Office notarial Avocats 20,"54 Passage de la Bonne Graine, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 28 23 48 41,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Agence immobilière Avocats Associés 20,"61 Rue Oberkampf, 92160 Antony",92160,Antony,92,01 41 60 29 94,,https://www.agence-immobilire-avocats-asso.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Cabinet immobilier Défense 20,"68 Boulevard Beaumarchais, 92140 Clamart",92140,Clamart,92,01 54 97 10 57,,,Pages Jaunes,23/02/2026
